numero,annee,article,bureau,code_commission,code_imp,commissionnaire,importateur,numero.1,origine,produit,provenance,regime,date,libelle_produit,origine_encoded,provenance_encoded,importateur_encoded,commissionnaire_encoded,regime_encoded,pays_correspondance,transaction_repetitivite,risk_score,risk_category
30102,2018,2,13L,2,151,Dobigusgudabotor,Angusbetin,23525,ROYAUME-UNI,2710193100,SÉNÉGAL,8923,21/11/2018,---- Huiles Lubrifinates DestinÃ©es A Etre MÃ©langÃ©es,83,93,636,173,69,0,0.07848837209302326,0.5462265980912641,Orange (Risque Modéré)
30103,2018,1,10S,60451,1689,Anus,Anaudaguslius,10894,FRANCE,8481800000,FRANCE,8797,13/07/2021,#NOM?,35,35,465,46,67,1,0.005813953488372093,0.29516743932689415,Vert (Risque Faible)
30104,2019,2,18N,27248,85456,Efrinus,Algunulaubitor,21869,LIBAN,3926909900,LIBAN,8797,15/02/2019,#NOM?,57,59,399,213,67,1,0.005813953488372093,0.2953552213158422,Vert (Risque Faible)
30105,2019,5,18N,91861,40253,Banus,Aubedafrigutin,21897,FRANCE,8528729000,FRANCE,8797,15/02/2019,#NOM?,35,35,709,83,67,1,0.005813953488372093,0.2672670829357697,Vert (Risque Faible)
30106,2019,1,18N,23226,56271,Braubidadaguslus,Aubibobutor,21943,FRANCE,8528729000,FRANCE,8797,15/02/2019,#NOM?,35,35,727,123,67,1,0.0,0.05425600111266149,Vert (Risque Faible)
30107,2019,1,18N,104732,18808,Abubudabees,Fagusfrifricus,21946,ÉTATS-UNIS,8703332000,ÉTATS-UNIS,8797,15/02/2019,"-AUTRES VÉHICULES, UNIQUEMENT À MOTEUR À PISTON À ALLUMAGE PAR COMPRESSION (DIESEL OU SEMI-DIESEL) : -- D'UNE CYLINDRÉE EXCÉDANT 2500 CM3 : ---USAGÉS",110,106,3148,5,67,1,0.0,0.19639135655413822,Vert (Risque Faible)
30108,2018,3,10S,33309,33309,Bafrigusnulius,Agubues,44841,FRANCE,8418299000,BELGIQUE,1450,03/04/2018,#NOM?,35,11,178,78,3,0,1.0,0.8690230312203564,Rouge (Très Susceptible de Fraude)
30109,2019,3,18N,2,2,Dobigusgudabotor,Ebogutus,21958,PAYS-BAS,4202929000,FRANCE,1450,15/02/2019,#NOM?,76,35,2618,173,3,0,0.26744186046511625,0.5338860040429014,Orange (Risque Modéré)
30110,2019,1,18N,24598,12356,Abibebotor,Egusaubobecus,21969,CAMEROUN,4407290000,CAMEROUN,8797,15/02/2019,- DE BOIS TROPICAUX :-- AUTRES,16,16,2706,1,67,1,0.040697674418604654,0.05233508092438946,Vert (Risque Faible)
30111,2018,6,10S,28141,22708,Fabunulautus,Elus,44903,TURQUIE,8544499000,TURQUIE,8797,03/04/2018,#NOM?,105,100,2729,247,67,1,0.026162790697674417,0.10189689979227091,Vert (Risque Faible)
30112,2018,3,10S,34080,34080,Bafrilus,Bafrilus,44912,JAPON,8703332010,BELGIQUE,1450,03/04/2018,-----D UNE CYLINDRÃ©E COMPRISE ENTRE 2500CM3 ET 3115CM3,53,11,1044,79,3,0,0.39244186046511625,0.6513327749185526,Orange (Risque Modéré)
30113,2019,2,18N,82800,82800,Fabufritor,Fabufritor,21989,CHINE,6403199000,CHINE,1450,15/02/2019,#NOM?,21,21,3042,246,3,1,0.4941860465116279,0.30359380766169863,Vert (Risque Faible)
30114,2018,1,10S,34228,47539,Fanulaunulius,Benulaubedalus,44922,TURQUIE,8701202000,TURQUIE,8797,03/04/2018,-- UsagÃ©s,105,100,1298,256,67,1,0.0,0.258297492312221,Vert (Risque Faible)
30115,2018,6,13L,139,139,Dabobotin,Fanulaufribicio,23567,NIGÉRIA,2709000000,SÉNÉGAL,9293,13/12/2018,HUILES BRUTES DE PETROLE  OU DE MINERAUX BITUMINEUX                                                                                                                                                         ,70,93,3170,134,74,0,0.08720930232558138,0.5115194066603944,Orange (Risque Modéré)
30116,2018,1,13L,139,139,Dabobotin,Fanulaufribicio,23568,ALLEMAGNE,2710191200,PAYS-BAS,7641,13/12/2018,---- PÃ©trole Lampant,3,74,3170,134,61,0,0.08720930232558138,0.5006500166109384,Orange (Risque Modéré)
30117,2019,1,18N,69,69,Dudacio,Dibebibigucio,22015,MAROC,4819209000,MAROC,5430,15/02/2019,#NOM?,64,65,1909,195,39,1,0.09883720930232558,0.30047108938264994,Vert (Risque Faible)
30118,2018,2,13L,139,139,Dabobotin,Fanulaufribicio,23568,ALLEMAGNE,2710191200,PAYS-BAS,7641,13/12/2018,---- PÃ©trole Lampant,3,74,3170,134,61,0,0.08720930232558138,0.5402225656731227,Orange (Risque Modéré)
30119,2018,2,10S,60451,1689,Anus,Anaudaguslius,10894,FRANCE,7307910000,FRANCE,8797,13/07/2021,- Autres :-- Brides                                                                                                                                                                                                                                            ,35,35,465,46,67,1,0.005813953488372093,0.2551499513296575,Vert (Risque Faible)
30120,2018,3,13L,139,139,Dabobotin,Fanulaufribicio,23568,ALLEMAGNE,2710191200,PAYS-BAS,7641,13/12/2018,---- PÃ©trole Lampant,3,74,3170,134,61,0,0.08720930232558138,0.64439168119414,Orange (Risque Modéré)
30121,2018,1,13L,139,139,Dabobotin,Fanulaufribicio,23569,S.A.R.,2710192300,SÉNÉGAL,1723,13/12/2018,---- Fuel oil LÃ©ger,85,93,3170,134,9,0,0.08720930232558138,0.5489420197340943,Orange (Risque Modéré)
30122,2018,1,10S,34080,34080,Bafrilus,Bafrilus,44944,FRANCE,8703332010,BELGIQUE,1450,03/04/2018,-----D UNE CYLINDRÃ©E COMPRISE ENTRE 2500CM3 ET 3115CM3,35,11,1044,79,3,0,0.39244186046511625,0.5478128622869635,Orange (Risque Modéré)
30123,2019,1,18N,91861,33768,Banus,Abegusnules,22042,MAROC,805220000,MAROC,8797,15/02/2019,"- MANDARINES (Y COMPRIS LES TANGERINES ET SATSUMAS); CLEMENTINES, WILKINGS ET HYBRIDES SIMILAIRES D AGRUMES :-- CLEMENTINES",64,65,21,83,67,1,0.0,0.024975575916869275,Vert (Risque Faible)
30124,2019,1,18N,2,24049,Dobigusgudabotor,Baguscus,22074,FRANCE,4811419000,FRANCE,1159,15/02/2019,#NOM?,35,35,1078,173,1,1,0.046511627906976744,0.0900307610343297,Vert (Risque Faible)
30125,2019,2,18N,31166,31166,Enulautus,Digucus,22078,CHINE,3926909900,CHINE,1450,15/02/2019,#NOM?,21,21,2061,220,3,1,0.7296511627906976,0.429955650584922,Orange (Risque Modéré)
30126,2018,2,13L,139,139,Dabobotin,Fanulaufribicio,23569,NIGÉRIA,2709000000,SÉNÉGAL,9293,13/12/2018,HUILES BRUTES DE PETROLE  OU DE MINERAUX BITUMINEUX                                                                                                                                                         ,70,93,3170,134,74,0,0.08720930232558138,0.4573284229490946,Orange (Risque Modéré)
30127,2018,3,13L,139,139,Dabobotin,Fanulaufribicio,23569,S.A.R.,2710192300,SÉNÉGAL,1723,13/12/2018,---- Fuel oil LÃ©ger,85,93,3170,134,9,0,0.08720930232558138,0.48972349711778235,Orange (Risque Modéré)
30128,2018,1,10S,20599,20599,Dagufribocus,Digubugulius,10895,SÉNÉGAL,9703000000,SÉNÉGAL,5984,13/07/2021,"Productions originales de l art statuaire ou de lasculpture, en toutes matieres.                                                                                                                                                                               ",96,93,2059,141,45,1,0.00872093023255814,0.2805796848341301,Vert (Risque Faible)
30129,2019,1,18N,6201,6201,Eubees,Dunulaunulius,22122,FRANCE,401500000,BELGIQUE,9268,15/02/2019,- D UNE TENEUR EN POIDS DE MATIERES GRASSES EXCEDANT 10%,35,11,2551,223,73,0,0.04941860465116279,0.5821938798323787,Orange (Risque Modéré)
30130,2018,1,10S,15838,15838,Anaugubegucus,Fabobetus,10896,FRANCE,8704212000,BELGIQUE,1450,13/07/2021,"- AUTRES, À MOTEUR-- D'UN POIDS EN CHARGE MAXIMAL N'EXCÉDANT PAS 5 TONNES :--- USAGÉS",35,11,3002,34,3,0,0.1191860465116279,0.527676464003878,Orange (Risque Modéré)
30131,2019,1,18N,15838,15838,Anaugubegucus,Fabobetus,22139,CHINE,8714109000,CHINE,1450,15/02/2019,#NOM?,21,21,3002,34,3,1,0.1191860465116279,0.05900195296230983,Vert (Risque Faible)
30132,2019,3,18N,20241,24732,Braucus,Difrinules,22147,CHINE,8414301000,CHINE,8797,15/02/2019,-- DestinÃ©s aux industries du  montage,21,21,2052,127,67,1,0.00872093023255814,0.09623629883598578,Vert (Risque Faible)
30133,2019,2,18N,34370,37344,Bidabefrigubutin,Ebugusfributus,22165,ÉTATS-UNIS,8418299000,ÉTATS-UNIS,8797,15/02/2019,#NOM?,110,106,2643,115,67,1,0.0029069767441860465,0.18041834087468192,Vert (Risque Faible)
30134,2019,4,18N,30148,50579,Aldalus,Babubebutor,22181,CHINE,8521901000,CHINE,8797,15/02/2019,#NOM?,21,21,974,23,67,1,0.0,0.05171071190553495,Vert (Risque Faible)
30135,2019,1,18N,34228,122761,Fanulaunulius,Fadabugusbutin,22182,TURQUIE,8703332000,TURQUIE,8797,15/02/2019,"-AUTRES VÉHICULES, UNIQUEMENT À MOTEUR À PISTON À ALLUMAGE PAR COMPRESSION (DIESEL OU SEMI-DIESEL) : -- D'UNE CYLINDRÉE EXCÉDANT 2500 CM3 : ---USAGÉS",105,100,3059,256,67,1,0.0,0.012412144733327534,Vert (Risque Faible)
30136,2019,2,18N,32441,32441,Eunulaubees,Eunulaubees,22223,CANADA,9401909000,CANADA,1450,15/02/2019,#NOM?,17,17,2940,236,3,1,0.22965116279069767,0.2025496379468475,Vert (Risque Faible)
30137,2019,5,18N,30148,39637,Aldalus,Augusgubicio,22229,CHINE,8528739000,CHINE,8797,15/02/2019,#NOM?,21,21,874,23,67,1,0.005813953488372093,0.19140264793370768,Vert (Risque Faible)
30138,2018,2,10S,34080,34080,Bafrilus,Bafrilus,44963,JAPON,8704212000,BELGIQUE,1450,03/04/2018,"- AUTRES, À MOTEUR-- D'UN POIDS EN CHARGE MAXIMAL N'EXCÉDANT PAS 5 TONNES :--- USAGÉS",53,11,1044,79,3,0,0.39244186046511625,0.5403819123980254,Orange (Risque Modéré)
30139,2019,1,18N,96936,58375,Eubigufrigusgustor,Bigugucio,22239,CÔTE D'IVOIRE,803101000,CÔTE D'IVOIRE,8797,15/02/2019,- PLANTAINS :-- FRAICHES,29,29,1487,224,67,1,0.005813953488372093,0.021021447252590482,Vert (Risque Faible)
30140,2018,1,10S,88231,98977,Eubebunus,Afrigusfrigues,10897,FRANCE,7308300000,FRANCE,8797,13/07/2021,"- Portes, fenetres et leurs cadres et chambranleset seuils                                                                                                                                                                                                     ",35,35,153,222,67,1,0.026162790697674417,0.30121583494738824,Vert (Risque Faible)
30141,2018,1,10S,38988,9696,Afridabecio,Adadaboboes,46044,FRANCE,8703332010,BELGIQUE,8797,22/04/2018,-----D UNE CYLINDRÃ©E COMPRISE ENTRE 2500CM3 ET 3115CM3,35,11,117,8,67,0,0.0,0.527552164271297,Orange (Risque Modéré)
30142,2019,1,18N,31759,31759,Alfrigunus,Alfrigunus,22265,ÉGYPTE,9619002100,SÉNÉGAL,1159,21/01/2019,-- Couches et langes pour bÃ©bÃ©s,108,93,369,27,1,0,0.13081395348837208,0.6305936512329715,Orange (Risque Modéré)
30143,2018,2,10S,34370,51865,Bidabefrigubutin,Eubibedabugucus,44967,ROYAUME-UNI,9403709000,ROYAUME-UNI,8797,03/04/2018,#NOM?,83,81,2777,115,67,1,0.0,0.07595450528289664,Vert (Risque Faible)
30144,2019,1,18N,2,7017,Dobigusgudabotor,Ebudanulius,22283,FRANCE,3004909000,FRANCE,8797,18/01/2019,#NOM?,35,35,2634,173,67,1,0.055232558139534885,0.11001203368249637,Vert (Risque Faible)
30145,2019,1,18N,2,33801,Dobigusgudabotor,Dogusbugufritus,22289,FRANCE,4802699000,FRANCE,8797,18/01/2019,#NOM?,35,35,2294,173,67,1,0.0,0.12594689418491276,Vert (Risque Faible)
30146,2019,1,18N,82800,82800,Fabufritor,Fabufritor,22315,ALLEMAGNE,8704212000,BELGIQUE,1450,18/01/2019,"- AUTRES, À MOTEUR-- D'UN POIDS EN CHARGE MAXIMAL N'EXCÉDANT PAS 5 TONNES :--- USAGÉS",3,11,3042,246,3,0,0.4941860465116279,0.6659458520628169,Orange (Risque Modéré)
30147,2018,2,10S,88231,98977,Eubebunus,Afrigusfrigues,10897,FRANCE,5703900000,FRANCE,8797,13/07/2021,#NOM?,35,35,153,222,67,1,0.026162790697674417,0.2129872112540273,Vert (Risque Faible)
30148,2018,3,10S,88231,98977,Eubebunus,Afrigusfrigues,10897,FRANCE,8418299000,FRANCE,8797,13/07/2021,#NOM?,35,35,153,222,67,1,0.026162790697674417,0.014926370024150067,Vert (Risque Faible)
30149,2018,4,10S,88231,98977,Eubebunus,Afrigusfrigues,10897,FRANCE,8528690000,FRANCE,8797,13/07/2021,-PROJECTEURS : -- AUTRES ,35,35,153,222,67,1,0.026162790697674417,0.0915957870892145,Vert (Risque Faible)
30150,2019,1,18N,2,415,Dobigusgudabotor,Fagusdanules,22352,FRANCE,3004909000,FRANCE,8797,18/01/2019,#NOM?,35,35,3144,173,67,1,0.0755813953488372,0.08960983606903974,Vert (Risque Faible)
30151,2019,1,18N,33309,33309,Bafrigusnulius,Agubues,22361,JAPON,8703332000,ESPAGNE,1450,18/01/2019,"-AUTRES VÉHICULES, UNIQUEMENT À MOTEUR À PISTON À ALLUMAGE PAR COMPRESSION (DIESEL OU SEMI-DIESEL) : -- D'UNE CYLINDRÉE EXCÉDANT 2500 CM3 : ---USAGÉS",53,33,178,78,3,0,1.0,0.7156288457384107,Rouge (Très Susceptible de Fraude)
30152,2019,2,18N,15317,15317,Dicus,Dicus,22390,UKRAINE,7213919000,UKRAINE,4281,18/01/2019,#NOM?,106,101,2004,155,29,1,0.06976744186046512,0.2688339593284375,Vert (Risque Faible)
30153,2019,4,18N,10901,10901,Aldatus,Audagubinus,22404,FRANCE,713409000,FRANCE,5240,18/01/2019,#NOM?,35,35,806,25,36,1,0.026162790697674417,0.20476673045250582,Vert (Risque Faible)
30154,2018,4,13L,139,139,Dabobotin,Fanulaufribicio,23569,NIGÉRIA,2709000000,SÉNÉGAL,9293,13/12/2018,HUILES BRUTES DE PETROLE  OU DE MINERAUX BITUMINEUX                                                                                                                                                         ,70,93,3170,134,74,0,0.08720930232558138,0.6226742924636984,Orange (Risque Modéré)
30155,2018,5,10S,88231,98977,Eubebunus,Afrigusfrigues,10897,FRANCE,9403600000,FRANCE,8797,13/07/2021,#NOM?,35,35,153,222,67,1,0.026162790697674417,0.05700974247848592,Vert (Risque Faible)
30156,2018,6,10S,88231,98977,Eubebunus,Afrigusfrigues,10897,FRANCE,8418509000,FRANCE,8797,13/07/2021,#NOM?,35,35,153,222,67,1,0.026162790697674417,0.2092186227338396,Vert (Risque Faible)
30157,2019,1,18N,27248,33711,Efrinus,Afributor,22466,FRANCE,1901909900,FRANCE,8797,18/01/2019,--Autres:--- Autres,35,35,143,213,67,1,0.0029069767441860465,0.17606663526425245,Vert (Risque Faible)
30158,2018,5,13L,139,139,Dabobotin,Fanulaufribicio,23569,S.A.R.,2710192300,SÉNÉGAL,1723,13/12/2018,---- Fuel oil LÃ©ger,85,93,3170,134,9,0,0.08720930232558138,0.42671770174563844,Orange (Risque Modéré)
30159,2019,1,18N,89,89,Aldagustor,Agububotin,22492,SÉNÉGAL,3923301000,SÉNÉGAL,5984,18/01/2019,-- Ebauches ou prÃ©formes,96,93,176,22,45,1,0.04941860465116279,0.27007898633107935,Vert (Risque Faible)
30160,2018,7,10S,88231,98977,Eubebunus,Afrigusfrigues,10897,FRANCE,7302900000,FRANCE,8797,13/07/2021,#NOM?,35,35,153,222,67,1,0.026162790697674417,0.22815805736151076,Vert (Risque Faible)
30161,2019,1,18N,32423,23842,Aubigunules,Fabinulaubobotin,22524,CÔTE D'IVOIRE,803101000,CÔTE D'IVOIRE,8797,18/01/2019,- PLANTAINS :-- FRAICHES,29,29,2994,54,67,1,0.005813953488372093,0.29317413213314003,Vert (Risque Faible)
30162,2019,1,18N,85963,80053,Dunules,Bifribebegucio,22533,CHINE,1806329000,CHINE,8797,18/01/2019,--Non fourrÃ©s:---Autres,21,21,1431,204,67,1,0.0029069767441860465,0.11251666567634365,Vert (Risque Faible)
30163,2019,2,18N,85963,80053,Dunules,Bifribebegucio,22533,CHINE,1806329000,CHINE,8797,18/01/2019,--Non fourrÃ©s:---Autres,21,21,1431,204,67,1,0.0029069767441860465,0.2906304391099911,Vert (Risque Faible)
30164,2019,1,18N,91283,55004,Dububudabebucus,Braubibigusnules,22544,ITALIE,8528690000,ITALIE,8797,18/01/2019,-PROJECTEURS : -- AUTRES ,52,54,1549,193,67,1,0.0029069767441860465,0.16759532795926896,Vert (Risque Faible)
30165,2019,2,18N,91283,55004,Dububudabebucus,Braubibigusnules,22544,ITALIE,8418299000,ITALIE,8797,18/01/2019,#NOM?,52,54,1549,193,67,1,0.0029069767441860465,0.10251969981482659,Vert (Risque Faible)
30166,2019,2,18N,85963,116726,Dunules,Dabebubobicio,22545,CHINE,8516799000,CHINE,8797,18/01/2019,#NOM?,21,21,1704,204,67,1,0.0029069767441860465,0.0253699583762335,Vert (Risque Faible)
30167,2019,1,18N,30148,122820,Aldalus,Bibonulaugutus,22550,CHINE,8714919000,CHINE,8797,18/01/2019,#NOM?,21,21,1393,23,67,1,0.0,0.06063420420629285,Vert (Risque Faible)
30168,2019,3,18N,42106,110062,Dagufrigubetus,Difridanus,22560,ITALIE,8418219000,ITALIE,8797,18/01/2019,#NOM?,52,54,2037,142,67,1,0.0029069767441860465,0.19465036662988658,Vert (Risque Faible)
30169,2019,4,18N,42106,110062,Dagufrigubetus,Difridanus,22560,ITALIE,9403709000,ITALIE,8797,18/01/2019,#NOM?,52,54,2037,142,67,1,0.0029069767441860465,0.026316068463677567,Vert (Risque Faible)
30170,2018,8,10S,88231,98977,Eubebunus,Afrigusfrigues,10897,FRANCE,8516500000,FRANCE,8797,13/07/2021,#NOM?,35,35,153,222,67,1,0.026162790697674417,0.15679607785176797,Vert (Risque Faible)
30171,2019,9,18N,20241,88275,Braucus,Fagugunulius,22584,CHINE,8528729000,CHINE,8797,18/01/2019,#NOM?,21,21,3126,127,67,1,0.0029069767441860465,0.15995936561993254,Vert (Risque Faible)
30172,2019,4,18N,34370,44493,Bidabefrigubutin,Dafrigufrigutor,22624,ÉMIRATS ARABES UNIS,9619001000,ÉMIRATS ARABES UNIS,8797,18/01/2019,"- Serviettes et tampons hygiÃ©niques, y compris les articles similaires",109,105,1834,115,67,1,0.0,0.24705867537094725,Vert (Risque Faible)
30173,2019,1,18N,63,63,Dugulius,Dubibolus,22634,NIGÉRIA,3920201000,NIGÉRIA,1159,18/01/2019,-- non imprimÃ©es,70,69,2361,197,1,1,0.11046511627906976,0.04140600219344211,Vert (Risque Faible)
30174,2019,1,18N,21089,5707,Bifribidanus,Bibedalus,22635,FRANCE,8528729000,FRANCE,8797,18/01/2019,#NOM?,35,35,1333,118,67,1,0.0,0.27081099501167105,Vert (Risque Faible)
30175,2019,1,18N,63,63,Dugulius,Dubibolus,22643,CÔTE D'IVOIRE,3921902000,CÔTE D'IVOIRE,1159,18/01/2019,-- imprimÃ©s,29,29,2361,197,1,1,0.11046511627906976,0.13127560906079122,Vert (Risque Faible)
30176,2018,9,10S,88231,98977,Eubebunus,Afrigusfrigues,10897,FRANCE,4012110000,FRANCE,8797,13/07/2021,- Pneumatiques rechapes :-- Des types utilises pour les voitures de tourisme (y compris les voituresdu type Ã³ break   e                                                                                                                                       ,35,35,153,222,67,1,0.026162790697674417,0.10846250147458936,Vert (Risque Faible)
30177,2019,1,18N,106203,120770,Anbubutus,Dobinulius,22663,ITALIE,8418299000,ITALIE,8797,19/03/2019,#NOM?,52,54,2153,37,67,1,0.005813953488372093,0.17193859159653485,Vert (Risque Faible)
30178,2019,8,18N,26149,26149,Augusaubudatus,Augusaubudatus,22670,ALLEMAGNE,7312109900,FRANCE,1450,19/03/2019,#NOM?,3,35,858,62,3,0,0.06976744186046512,0.6255367649570086,Orange (Risque Modéré)
30179,2019,11,18N,26149,26149,Augusaubudatus,Augusaubudatus,22671,ÉTATS-UNIS,3813009000,FRANCE,1450,19/03/2019,#NOM?,110,35,858,62,3,0,0.06976744186046512,0.4846989784344646,Orange (Risque Modéré)
30180,2019,2,18N,91605,65942,Abibotor,Agustus,22675,INDE,4418790000,INDE,3997,19/03/2019,-PANNEAUX ASSEMBLES POUR REVÊTEMENTS DE SOL: -- AUTRES                         ,46,48,223,2,28,1,0.0029069767441860465,0.28668111212031316,Vert (Risque Faible)
30181,2019,1,18N,7512,7512,Difricio,Fadagustus,22692,UKRAINE,7213919000,SÉNÉGAL,1159,19/03/2019,#NOM?,106,93,3071,160,1,0,0.29069767441860467,0.4985149977945656,Orange (Risque Modéré)
30182,2019,2,18N,15317,15317,Dicus,Dicus,22694,UKRAINE,7213919000,UKRAINE,4281,19/03/2019,#NOM?,106,101,2004,155,29,1,0.06976744186046512,0.10369783765516596,Vert (Risque Faible)
30183,2019,1,18N,20616,20616,Dadabofritin,Eugubinules,22701,BELGIQUE,4802699000,BELGIQUE,1450,19/03/2019,#NOM?,10,11,2901,140,3,1,0.014534883720930232,0.2930307280365749,Vert (Risque Faible)
30184,2019,4,18N,33993,30961,Aunulaububotin,Didabobugusdanus,22705,INDE,2106909600,FRANCE,8797,19/03/2019,--- ComplÃ©ments alimentaires,46,35,2010,64,67,0,0.0755813953488372,0.4316618431968012,Orange (Risque Modéré)
30185,2018,6,13L,139,139,Dabobotin,Fanulaufribicio,23569,NIGÉRIA,2709000000,SÉNÉGAL,9293,13/12/2018,HUILES BRUTES DE PETROLE  OU DE MINERAUX BITUMINEUX                                                                                                                                                         ,70,93,3170,134,74,0,0.08720930232558138,0.48453765367720847,Orange (Risque Modéré)
30186,2018,8,13L,139,139,Dabobotin,Fanulaufribicio,23569,NIGÉRIA,2709000000,SÉNÉGAL,9293,13/12/2018,HUILES BRUTES DE PETROLE  OU DE MINERAUX BITUMINEUX                                                                                                                                                         ,70,93,3170,134,74,0,0.08720930232558138,0.5873419850572317,Orange (Risque Modéré)
30187,2018,1,13L,139,139,Dabobotin,Fanulaufribicio,23570,PAYS-BAS,2710192100,BELGIQUE,7641,13/12/2018,#NOM?,76,11,3170,134,61,0,0.08720930232558138,0.5525404062459102,Orange (Risque Modéré)
30188,2018,2,13L,139,139,Dabobotin,Fanulaufribicio,23570,PAYS-BAS,2710192100,BELGIQUE,7641,13/12/2018,#NOM?,76,11,3170,134,61,0,0.08720930232558138,0.5908135859599865,Orange (Risque Modéré)
30189,2019,1,18N,80309,60256,Dabobibebubunus,Dubebogusgustin,22746,ITALIE,8418299000,ITALIE,8797,19/03/2019,#NOM?,52,54,2342,132,67,1,0.0,0.24345655136342942,Vert (Risque Faible)
30190,2019,2,18N,79629,115464,Donulaunulaulius,Didafritor,22751,FRANCE,8418299000,FRANCE,8797,19/03/2019,#NOM?,35,35,2019,188,67,1,0.0,0.09105492218883789,Vert (Risque Faible)
